id,companyName,categoriesName
4012427,Yayasan Pendidikan dan Pengajaran PAHOA,"Teknik,Teknik Elektro"
4012426,PT. Royal Timur Semesta,"Pelayanan,Layanan Pelanggan"
4012425,PT Pulau Jaya Mandiri,"Sains,Bioteknologi"
4012424,PT Ramayana Lestari Sentosa Tbk,"Penjualan / Pemasaran,Penjualan Ritel"
4012423,PT. HEBOCAR,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
4012421,PT Prakasa Triputra Solusi,"Pelayanan,Logistik/Rantai Pasokan"
4012420,PT. Trisila jayasentosaplasterindo,"Sumber Daya Manusia/Personalia,Staf / Administrasi umum"
4012419,Venus Sentra Oleh oleh,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan"
4012418,PT Pesta Pora Abadi,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
4012417,PT JULO Teknologi Finansial,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
4012416,PT Graha Layar Prima,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
4012415,PT Michael Page Internasional Indonesia,"Pelayanan,Logistik/Rantai Pasokan"
4012414,PT Crane Worldwide Logistics Indonesia,"Pelayanan,Logistik/Rantai Pasokan"
1032859394,PT Hiro Group Indonesia,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
4012413,PT. Nittsu Lemo Indonesia Logistik (Nippon Express),"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
1032859393,Ayam Goreng Kuning Cak Gembong,"Penjualan / Pemasaran,Penjualan Ritel"
4012412,Mensa Group,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
4012411,PT Infinite Creative Teknologi,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
4012410,Galaxy Traco,"Penjualan / Pemasaran,Penjualan - Korporasi"
1032859390,PT Arta Boga Cemerlang,"Penjualan / Pemasaran,Penjualan Ritel"
4012408,PT SURYA SUKSES MANDIRI,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR"
4012407,PT Jui Shin Indonesia (Semen Garuda),"Penjualan / Pemasaran,Penjualan - Korporasi"
4012406,PT Sanjaya Internasional Fishery,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan"
4012405,PT Parama Dharma,"Teknik,Teknik Elektro"
4012404,LOG IN MEGASTORE,"Penjualan / Pemasaran,Merchandising"
4012403,Bisnis Indonesia,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
4012401,PT FLUID SCIENCE DYNAMICS INDONESIA,"Penjualan / Pemasaran,Penjualan - Teknik/Teknikal/IT"
4012400,Orang Tua Group,"Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database"
4012399,PT STAR Indonesia,"Sumber Daya Manusia/Personalia,Sekretaris"
1032859382,Ayam Goreng Kuning Cak Gembong,"Penjualan / Pemasaran,Penjualan Ritel"
4012398,Vapemagz Indonesia,"Seni/Media/Komunikasi,Seni / Desain Kreatif"
4012397,PT Arthagraha General Insurance,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
4012396,PT Kafindo Cita Rasa,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR"
4012394,HEKA PROPERTI GROUP,"Pelayanan,Pengacara / Asisten Legal"
4012393,PT Layanan Keuangan Berbagi,"Pelayanan,Pengacara / Asisten Legal"
4012392,PT Audy Mandiri Indonesia,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan"
4012391,Yayasan Pendidikan dan Bahasa Victory (Sekolah Victory Plus),"Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database"
4012390,PT Smartfren Telecom Tbk,"Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database"
4012389,PT Cipta Krida Bahari,"Pelayanan,Logistik/Rantai Pasokan"
1032859368,PT Danamas Insan Kreasi Andalan,"Penjualan / Pemasaran,Penjualan Ritel"
4012387,Indonesia Equipment Centre,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR"
4012384,PT Fatiha Sakti (Fast8 Group),"Pelayanan,Layanan Pelanggan"
4012383,"PT Japfa Comfeed Indonesia, Tbk","Akuntansi / Keuangan,Audit & Pajak"
4012382,Hallo Ureshii,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
4012381,PT Smartfren Telecom Tbk,"Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database"
4008481,PT Sariling Aneka Energi,"Manufaktur,Pembelian/Manajemen Material,Bangunan/Konstruksi,Teknik Sipil/Konstruksi Bangunan"
4012380,PT Global Jet Express,"Pelayanan,Layanan Pelanggan"
4012379,PT Asuransi Jiwa Sequis Life,"Penjualan / Pemasaran,Digital Marketing"
4012378,PT Ramayana Lestari Sentosa Tbk,"Penjualan / Pemasaran,Penjualan Ritel"
4012377,PT Bimasakti Multi Sinergi,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
4012376,PT Delisari Nusantara,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
4012375,PT. Insan Muda Berprestasi,"Pendidikan/Pelatihan,Pendidikan"
4012373,PT Heksa Lingkar Diagnostiks,"Penjualan / Pemasaran,Telesales/Telemarketing"
4012374,K'hwa Coffee,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
4012372,,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
4012371,PT RGE Indonesia,"Manufaktur,Pemeliharaan"
4012370,Victory Salon,"Pelayanan,Perawatan Pribadi"
4012369,PT Ramayana Lestari Sentosa Tbk,"Penjualan / Pemasaran,Penjualan Ritel"
4012368,PT Trihamas Finance,"Penjualan / Pemasaran,Penjualan - Jasa Keuangan"
4012367,PT Global Unggul Mandiri (Paxel),"Pelayanan,Layanan Pelanggan"
4012365,Agung Sedayu Group,"Sumber Daya Manusia/Personalia,Staf / Administrasi umum"
4012364,PT Bank CTBC Indonesia,"Akuntansi / Keuangan,Perbankan / Jasa Finansial "
4012363,PT Maruni Daya Sakti,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan"
4012362,PT Halmahera Persada Lygend,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan"
4012048,Harum Aroma Nusantara,"Penjualan / Pemasaran,Penjualan Ritel"
4012360,RINDOE KOPIE,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
4012359,PT.Graha Agrapana Triyasa,"Sumber Daya Manusia/Personalia,Sekretaris"
3981629,CV MANAGEMENT DEVELOPMENT INTERNATIONAL,"Pendidikan/Pelatihan,Pelatihan & Pengembangan"
4012358,PT Repex Wahana,"Lainnya,Pekerjaan Umum"
4012357,PT Ramayana Lestari Sentosa Tbk,"Penjualan / Pemasaran,Penjualan Ritel"
4012356,Namura toko,"Sumber Daya Manusia/Personalia,Staf / Administrasi umum"
4012355,PT.Aigens Indonesia,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
4012354,PT Sree Logistics Indonesia,"Pelayanan,Logistik/Rantai Pasokan"
4012353,Joglo Penida,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
4012352,Pt.jaya lestari,"Penjualan / Pemasaran,Telesales/Telemarketing"
3978665,PT Chemco Prima Mandiri,"Seni/Media/Komunikasi,Seni / Desain Kreatif"
4012350,PT.Diwan Gadingmas,"Teknik,Teknik Elektro"
4012349,PT Bina Karya Prima,"Teknik,Mekanikal"
4012348,PT Mega Auto Finance,"Penjualan / Pemasaran,Penjualan Ritel"
4012347,PT. Green Asia Food Indonesia,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan"
4012346,FTF Globalindo,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
4012345,PT Maruni Daya Sakti,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan"
3995571,PT Chemco Prima Mandiri,"Penjualan / Pemasaran,Penjualan Ritel,Penjualan - Korporasi"
4012342,Agung Sedayu Group,"Teknik,Teknik Elektro"
4012341,SNAP PIJAT TRADISIONAL,"Pelayanan,Perawatan Pribadi"
4012340,PT Ipsos Market Research,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR"
4012339,PT Cheil Worldwide Indonesia,"Penjualan / Pemasaran,Penjualan - Korporasi"
4012338,PT Mega Auto Finance,"Penjualan / Pemasaran,Penjualan Ritel"
4012337,RSIA Permata Ibunda,"Layanan Kesehatan,Praktisi/Asisten Medis"
4012336,PT Gunbuster Nickel Industry,"Manufaktur,Manufaktur"
4012333,JD .ID (PT Ritel Bersama Nasional),"Seni/Media/Komunikasi,Seni / Desain Kreatif"
4004421,PT Akino WahanaMulia,"Penjualan / Pemasaran,Penjualan Ritel"
4012331,PT SR12 Herbal Kosmetik,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan"
4012330,PT Maruni Daya Sakti,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan"
4012329,PT Lion Super Indo,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR"
4012328,PT DUNIA LOGISTIK,"Pelayanan,Layanan Pelanggan"
4012327,sns.ac,"Lainnya,Pekerjaan Umum"
4012326,Ahmad Pool,"Sumber Daya Manusia/Personalia,Staf / Administrasi umum"
4012325,P.T. DIFINI TEKNOLOGI,"Penjualan / Pemasaran,Penjualan - Teknik/Teknikal/IT"
4012324,PT. CIPUTRA RESIDENCE,"Bangunan/Konstruksi,Arsitek/Desain Interior"
4012323,PT Abhimata Persada,"Penjualan / Pemasaran,Penjualan - Teknik/Teknikal/IT"
4012322,PT Smartfren Telecom Tbk,"Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database"
4012321,Yayasan Bina Nusantara,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan"
4012320,Myrepublic Bandung,"Penjualan / Pemasaran,Penjualan Ritel"
4012319,PT Kostzy Hidup Kerja Main,"Penjualan / Pemasaran,Penjualan Ritel"
4012318,,"Akuntansi / Keuangan,Audit & Pajak"
4012317,HPI-Agro,"Lainnya,Lainnya/Kategori tidak tersedia"
4012315,Oda Gaming Store,"Seni/Media/Komunikasi,Seni / Desain Kreatif"
4012314,PT DUNIA LOGISTIK,"Pelayanan,Logistik/Rantai Pasokan"
4012313,PT Hyundai Autoever Indonesia,"Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database"
4012311,Yayasan Bina Nusantara,"Manufaktur,Pembelian/Manajemen Material"
4012309,PT Repex Wahana,"Penjualan / Pemasaran,Penjualan - Korporasi"
1032859337,Ayam Goreng Kuning Cak Gembong,"Penjualan / Pemasaran,Penjualan Ritel"
4012308,Milco Batam,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
4012307,Siloam Hospitals Group (Tbk),"Sains,Teknologi Makanan/Ahli Gizi"
4012306,"PT Surya Timur Sakti Jatim [Distributor Motor Yamaha : Jatim,Kalimantan,NTB,NTT]","Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan"
4012304,"PT CIPTA MAPAN LOGISTIK  (LINC GROUP - member of PT LAUTAN LUAS, Tbk.)","Pelayanan,Logistik/Rantai Pasokan"
4012303,PT Monier,"Penjualan / Pemasaran,Penjualan - Teknik/Teknikal/IT"
4012302,PT Omah Amerta Sejahtera,"Penjualan / Pemasaran,Penjualan Ritel"
4012301,PT Bank Resona Perdania,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
1032859324,PT Arta Boga Cemerlang,"Penjualan / Pemasaran,Penjualan Ritel"
4012299,Cahaya Sakti Motor (Solo),"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR"
4012298,Centratama Group,"Bangunan/Konstruksi,Properti/Real Estate"
1032859322,PT Permata Indonesia,"Penjualan / Pemasaran,Penjualan Ritel"
4012296,PT Transpacific Finance,"Akuntansi / Keuangan,Perbankan / Jasa Finansial "
4012295,PT Media Djaya Bersama,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
4012293,Amor Solusindo,"Penjualan / Pemasaran,Digital Marketing"
4012292,"PT Summarecon Agung, Tbk","Komputer/Teknologi Informasi,IT-Perangkat Lunak"
4012291,PT. Datascrip,"Seni/Media/Komunikasi,Seni / Desain Kreatif"
1032859318,PT Rajawali Anugrah Resources,"Penjualan / Pemasaran,Penjualan Ritel"
4012290,PT Langgeng Makmur Aluminium,"Teknik,Teknik Elektro"
4012289,PT Pabrik Kertas Indonesia,"Manufaktur,Pembelian/Manajemen Material"
4012288,PT Mega Central Finance,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
4012287,PT.SPECTRUM CAHAYA NUSANTARA,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
4012286,PT Sentral Link Solutions,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan"
4012285,PT.PATTA FASTENER INDONESIA,"Penjualan / Pemasaran,Penjualan Ritel"
4012284,PT Tiktech Media Nusantara,"Seni/Media/Komunikasi,Seni / Desain Kreatif"
4012282,PT Transpacific Finance,"Akuntansi / Keuangan,Perbankan / Jasa Finansial "
4012281,PT. Auto Indo Utama,"Penjualan / Pemasaran,Penjualan Ritel"
4012279,PT Finaccel Finance Indonesia,"Akuntansi / Keuangan,Perbankan / Jasa Finansial "
4012278,BCA Multifinance Banyuwangi,"Penjualan / Pemasaran,Penjualan - Jasa Keuangan"
4012277,Amaan Indonesia Sejahtera (PEKALONGAN),"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
1032859309,Loop Coding,"Pendidikan/Pelatihan,Pendidikan"
4012276,PT Metropolitan Land Tbk,"Bangunan/Konstruksi,Properti/Real Estate"
4012275,PT Ramayana Lestari Sentosa Tbk,"Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database"
4012273,,"Manufaktur,Manufaktur"
4012272,PT Panca Duta Prakarsa,"Teknik,Teknik Lingkungan"
4012271,PT. Satya Langgeng Sentosa,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR"
4012270,PT Haier Sales Indonesia,"Pelayanan,Logistik/Rantai Pasokan"
4012269,PT Fajar Mandiri Alkesindo,"Layanan Kesehatan,Farmasi"
1032859295,Ayam Goreng Kuning Cak Gembong,"Penjualan / Pemasaran,Penjualan Ritel"
4012267,PT Kimia Yasa,"Penjualan / Pemasaran,Penjualan Ritel"
4012266,PT Satu Visi Digital,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
4012265,PT Jadin Pratama,"Akuntansi / Keuangan,Perbankan / Jasa Finansial "
1032859292,"PT Mustika Ratu, Tbk","Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
4012264,PT Mentari Jasindo Sentosa,"Penjualan / Pemasaran,Penjualan - Korporasi"
4012263,PT Finaccel Finance Indonesia,"Akuntansi / Keuangan,Perbankan / Jasa Finansial "
4012261,PT Suzuki Indomobil Motor,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
4010755,PT. SIN HOAT SEMESTA,"Penjualan / Pemasaran,Penjualan Ritel"
4012258,SOS Children's Villages Indonesia,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan"
4012259,PT Murinda Iron Steel,"Teknik,Teknik Elektro"
4012257,"PT ZURICH ASURANSI INDONESIA, Tbk","Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
4012256,Geekseat,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
4012254,PT KB Finansia Multi Finance,"Akuntansi / Keuangan,Perbankan / Jasa Finansial "
4012253,PT TRIMURTI DRILLING INDONESIA,"Manufaktur,Manufaktur"
5090373,Pt Bloom & Grow Indonesia,"Penjualan / Pemasaran,Penjualan - Korporasi"
4012251,PT Mas Silueta Indonesia,"Manufaktur,Manufaktur"
4012250,PT Dinamis Mandiri Indonesia,"Sumber Daya Manusia/Personalia,Staf / Administrasi umum"
4012249,T4,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
4012248,PT. Aleyah Sintasint Farma (Cantik Jelita Group),"Manufaktur,Pembelian/Manajemen Material"
4012245,,"Manufaktur,Penjaminan Kualitas / QA"
4012243,MAYAPADA HEALTHCARE,"Manufaktur,Pembelian/Manajemen Material"
4012242,PT Reeracoen Indonesia,"Akuntansi / Keuangan,Keuangan / Investasi Perusahaan "
4012241,"PT. Asuransi Jasa Tania, Tbk.","Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
1032859277,Asoka Corner,"Hotel/Restoran,Hotel/Pariwisata"
4012240,PT Maybank Indonesia Finance,"Pelayanan,Layanan Pelanggan"
4012239,CV. PRO SOLUSI NUSANTARA,"Penjualan / Pemasaran,Penjualan - Teknik/Teknikal/IT"
4012238,PT Phoenix Resources International,"Manufaktur,Pembelian/Manajemen Material"
4012237,"PT. BFI FINANCE INDONESIA, Tbk","Manufaktur,Penjaminan Kualitas / QA"
4012236,Blu Luna Resources,"Akuntansi / Keuangan,Keuangan / Investasi Perusahaan "
4012234,FOTOFOTO,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan"
4012233,PT Selalu Sehat,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
1032859271,Asoka Corner,"Hotel/Restoran,Hotel/Pariwisata"
4012232,PT. Bintang Internasional,"Lainnya,Lainnya/Kategori tidak tersedia"
4012231,PT Selalu Sehat,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan"
4012230,PT Mega Central Finance,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
1032859269,Asoka Corner,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
4012229,PT Heksa Lingkar Diagnostiks,"Manufaktur,Penjaminan Kualitas / QA"
4012228,PT SehatQ Harsana Emedika,"Layanan Kesehatan,Farmasi"
4012227,PT. Bintang Internasional,"Penjualan / Pemasaran,E-commerce"
4012226,PT Elo Karsa Utama,"Penjualan / Pemasaran,Penjualan Ritel"
4012225,PT. Bintang Internasional,"Penjualan / Pemasaran,Digital Marketing"
4012223,PT. Pragata Makmur Persada,"Seni/Media/Komunikasi,Seni / Desain Kreatif"
4012222,PT Putera Mulya Terang Indah,"Akuntansi / Keuangan,Audit & Pajak"
4012221,Omura Grill,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
4012220,PT. Bintang Internasional,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR"
4012219,PT Sinarmas Sentra Cipta (PT SSC),"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan"
4012218,PT Satu Visi Digital,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
4012217,PT Mega Central Finance,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
4012216,Happy Dental Clinic Bandung,"Layanan Kesehatan,Praktisi/Asisten Medis"
4012215,PT Airmas Perkasa,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR"
4012214,PT Mega Central Finance,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
3990468,PT Imperium Happy Puppy,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan"
4012212,PT Lucky Indah Keramik,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan"
4012209,Shaka Riki,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
4012207,CV Ping Textile,"Lainnya,Lainnya/Kategori tidak tersedia"
4012206,Amartha Medan,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
4012204,VIVA Health,"Layanan Kesehatan,Farmasi"
4012203,PT Ometraco Arya Samanta,"Teknik,Teknik Industri"
4012202,PT Sinar Alfa Omega,"Manufaktur,Manufaktur"
4012201,PT Sentratek Adiprestasi,"Manufaktur,Penjaminan Kualitas / QA"
4012199,Tokokita Mart,"Penjualan / Pemasaran,Penjualan Ritel"
4012198,Royal Progress Hospital,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR"
4012197,PT Dutapalma Nusantara (Darmex Agro Group),"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
4012196,PNB Immigration Law Firm,"Pelayanan,Pengacara / Asisten Legal"
4012195,,"Manufaktur,Manufaktur"
4012194,PT. Gree Electric Appliances Indonesia,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
4012193,"PT Steel Pipe Industry of Indonesia, Tbk","Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
4012192,RGF HR Agent Indonesia,"Penjualan / Pemasaran,Penjualan - Korporasi"
4012191,PT. JAPAN PACK INDONESIA,"Sumber Daya Manusia/Personalia,Staf / Administrasi umum"
4012190,PT Selaras Makmur Sejati,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan"
4012189,PT. DUTA SELERA PERTIWI (PASSIONFOOD GROUP),"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
4012187,PT Dutapalma Nusantara (Darmex Agro Group),"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
4012186,PT Ometraco Arya Samanta,"Penjualan / Pemasaran,Penjualan - Korporasi"
4012185,Nuansa Edukasi Indonesia,"Pendidikan/Pelatihan,Pendidikan"
4012184,PT OS Selnajaya Indonesia,"Manufaktur,Manufaktur"
4012183,PT. Majoo Teknologi Indonesia,"Penjualan / Pemasaran,Telesales/Telemarketing"
4012182,PT. Airudder Infomation Technology,"Pelayanan,Layanan Pelanggan"
1032859243,PT Danamas Insan Kreasi Andalan,"Hotel/Restoran,Hotel/Pariwisata"
4012180,zonebuy,"Penjualan / Pemasaran,Digital Marketing"
4012178,PT Trisno Nur Pratama Gresik,"Manufaktur,Manufaktur"
4012177,PT Agung Mega Tritunggal,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan"
4012176,PT Reeracoen Indonesia,"Akuntansi / Keuangan,Perbankan / Jasa Finansial "
4012175,PT Indocyber Global Teknologi,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
4012174,Bali Architect,"Pelayanan,Logistik/Rantai Pasokan"
4012173,PT ANTILOPE MADJU PURI INDAH,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan"
4012172,PT Sinarmas Sekuritas,"Akuntansi / Keuangan,Keuangan / Investasi Perusahaan "
4012171,PT Pesona Khatulistiwa Nusantara,"Manufaktur,Pembelian/Manajemen Material"
4012170,PT Mega Pratama Medicalindo,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
4012169,PT Victoria Care Indonesia TBK,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
4012168,Rumah makan buk erna,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
4012167,PT. Central Cipta Murdaya,"Sains,Pertanian"
4012166,PT. Graha Megaria Raya,"Penjualan / Pemasaran,Penjualan Ritel"
4012165,Sense Laundry,"Lainnya,Pekerjaan Umum"
4012164,PT. Cottonink Duo Kreasindo,"Manufaktur,Pembelian/Manajemen Material"
4012163,PT Seongsan International,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan"
4012162,PT JLM Auto Indonesia,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
4012161,PT Bali Turtle Island Development,"Teknik,Mekanikal"
4012160,PT Pangansari Utama,"Penjualan / Pemasaran,Telesales/Telemarketing"
4012159,Shipper,"Penjualan / Pemasaran,Penjualan Ritel"
4012158,PT. KOKOHO MAKMUR JAYA,"Penjualan / Pemasaran,Digital Marketing"
4012157,"PT Malindo Feedmill,Tbk","Penjualan / Pemasaran,Penjualan Ritel"
4012156,PT Tata Global Sentosa Tasen,"Sumber Daya Manusia/Personalia,Staf / Administrasi umum"
4012154,KSP Mitra Abadi Jaya (Solo),"Akuntansi / Keuangan,Perbankan / Jasa Finansial "
4012155,My Little Fairies Indonesia,"Seni/Media/Komunikasi,Seni / Desain Kreatif"
4012153,ISMAYA GROUP,"Hotel/Restoran,Makanan/Minuman/Pelayanan Restoran"
4012152,Oriental Water,"Lainnya,Lainnya/Kategori tidak tersedia"
1032859222,PT Danamas Insan Kreasi Andalan,"Penjualan / Pemasaran,Penjualan Ritel"
4012151,PT Fastrata Buana (Distributor Kapal Api),"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
4012150,Geulis.Id,"Seni/Media/Komunikasi,Seni / Desain Kreatif"
4012149,PT GCI Indonesia,"Teknik,Mekanikal"
4012148,PT Bipo Outsourcing Indonesia,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
4012147,,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan"
4012146,PT Onna Prima Utama,"Penjualan / Pemasaran,Penjualan Ritel"
4012145,Geulis.Id,"Seni/Media/Komunikasi,Seni / Desain Kreatif"
4012144,PT.Digital Sport Nusantara,"Komputer/Teknologi Informasi,IT-Admin Jaringan/Sistem/Database"
1032859218,PT Askara Internal,"Teknik,Mekanikal"
4012143,Yayasan Konservasi Alam Nusantara,"Penjualan / Pemasaran,Penjualan Ritel"
4012142,PT Sentral Layanan Prima,"Sumber Daya Manusia/Personalia,Staf / Administrasi umum"
4012141,PT BCI Asia,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
4012140,PT Mega Auto Finance,"Penjualan / Pemasaran,Penjualan Ritel"
4012139,PT Amosys Indonesia,"Penjualan / Pemasaran,Penjualan Ritel"
4012137,SAMPOERNA SCHOOLS SYSTEM,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
4012135,PT Mega Niaga Sejahtera,"Penjualan / Pemasaran,Penjualan - Korporasi"
4012136,PT Ramayana Lestari Sentosa Tbk,"Pelayanan,Layanan Pelanggan"
4012134,PT Brothersindo Saudara Sejati,"Manufaktur,Pembelian/Manajemen Material"
4012132,Agung Sedayu Group,"Komputer/Teknologi Informasi,IT-Perangkat Lunak"
4012131,Shopee Internasional Indonesia,"Pelayanan,Logistik/Rantai Pasokan"
4006445,PT Kaya Raya Bahagia,"Penjualan / Pemasaran,Telesales/Telemarketing"
4012130,PT Talentvis Consulting Indonesia,"Penjualan / Pemasaran,Penjualan - Korporasi"
4012129,Shipper,"Penjualan / Pemasaran,Penjualan Ritel"
4012128,Agung Sedayu Group,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
4012127,PT Radana Bhaskara Finance Tbk,"Penjualan / Pemasaran,Penjualan - Teknik/Teknikal/IT"
4012126,PT Radana Bhaskara Finance Tbk,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR"
1032859209,PT KB Finansia Multi Finance,"Penjualan / Pemasaran,Penjualan - Korporasi"
4012124,PT SR12 Herbal Kosmetik,"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR"
4012123,PT Amartha Mikro Fintek (Jakarta),"Sumber Daya Manusia/Personalia,Sumber Daya Manusia / HR"
4012122,PT.BROMINDO MEKAR MITRA,"Penjualan / Pemasaran,Penjualan - Teknik/Teknikal/IT"
4012120,Shipper,"Penjualan / Pemasaran,Penjualan Ritel"
4012119,Agung Sedayu Group,"Pelayanan,Layanan Pelanggan"
1032859207,PT Swapro International,"Akuntansi / Keuangan,Audit & Pajak"
4012118,PT Carlcare Service Ila,"Pelayanan,Layanan Pelanggan"
4012117,PT Toffin Indonesia,"Penjualan / Pemasaran,Penjualan Ritel"
4012115,PT Megasari Makmur (Godrej Indonesia),"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis"
4012114,,"Penjualan / Pemasaran,Penjualan Ritel"
4012112,PT Indomobil Finance Indonesia,"Pendidikan/Pelatihan,Pelatihan & Pengembangan"
4012111,Agung Sedayu Group,"Bangunan/Konstruksi,Properti/Real Estate"
4012110,PT Bogor Servicia Integra,"Bangunan/Konstruksi,Arsitek/Desain Interior"
4012109,Suhartono Tjokro Grup,"Pelayanan,Pengacara / Asisten Legal"
4012108,PT Sony Indonesia,"Penjualan / Pemasaran,Penjualan Ritel"
4012107,PT Transpacific Finance,"Akuntansi / Keuangan,Perbankan / Jasa Finansial "
1032859199,PT Arta Boga Cemerlang,"Penjualan / Pemasaran,Penjualan Ritel"
